"id","partno","sectionno","ledgerno","codenk","itemname","mua","ved","fns","accountingunit","scaledto","inlieupartno","pageno","pagenoold","eqptcode","location","msnumber","mspageno","mslocation","msitemsrlno","unitprice","duesin","dateofmmf","mmf","leadtime","fwp","dateentered","dataentryclk","dateupdated","procurecostmax","procurecostmin","procuretimeaverage","abc","stock","disable","inlieupartno1","inlieupartno2","auth","module"
"36081","5360-72-0472279                           ","94","113",,"SPRING  LEAF","false","0","3","9","2",,"108",,"128","          /          /          ","0","13","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","765.0","765.0",,"3","0",,,,"2.0","0"
"36082","5360-72-0472275                           ","94","113",,"SPRING  LEAF","false","0","3","9","2",,"109",,"128","          /          /          ","0","13","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","765.0","765.0","38","3","0",,,,"3.0","0"
"36083","5360-72-0472208                           ","94","113",,"SPRING  LEAF","false","0","3","9","2",,"110",,"128","          /          /          ","0","13","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","765.0","765.0","22","3","1",,,,"2.0","0"
"36084","P-3227045","48","112",,"EIGHTH LEAF","false","2","2","9","2",,"-----",,"128",,"1000047","14","0","346","0.0",,"2019-02-12 00:00:00",,,,"2017-02-17 10:45:07","173","2019-02-12 00:00:00","0.0","0.0",,"2","0","1",,,"4.0","0"
"36085","P-3227145","48","112",,"NINETH LEAF","false","2","2","9","2",,"205",,"128","LEAF RACK","1000047","14","0","347","0.0",,"2020-08-05 00:00:00",,,,"2017-02-17 10:48:01","233","2020-08-07 08:52:52","0.0","0.0","42","2","1","1",,,"4.0","0"
"36086","P-3227245","94","113",,"TENTH LEAF","false","2","2","9","2",,"203",,"128","LEAF RACK","1000047","14","0","348","0.0",,"2020-12-16 00:00:00",,,,"2017-02-17 10:59:01","233","2020-12-16 00:00:00","0.0","0.0","46","2","1","1",,,"4.0","0"
"36087","P-3227345","94","112",,"ELEVENTH LEAF","false","2","2","9","2",,"206",,"128","LEAF RACK","1000047","14","0","349","0.0",,"2020-08-05 00:00:00",,,,"2017-02-17 10:59:58","233","2020-08-07 09:12:00","0.0","0.0","42","2","1","1",,,"5.0","0"
"36088","P-3227445","48","112",,"TWELTH LEAF","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","14","0","350","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 11:02:58","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"4.0","0"
"36089","P-3227545","48","112",,"THIRTEEN LEAF","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046",,"0","351","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 11:04:53","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"5.0","0"
"36090","P-3227645","48","112",,"FOURTEENTH LEAF","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","14","0","352","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 11:05:50","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"4.0","0"
"36091","P-3227745","48","112",,"FIFTEENNTH LEAF","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","14","0","353","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 11:06:40","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"4.0","0"
"36092","P-3227845","48","112",,"SISTEENTHLEAF","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","14","0","354","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 11:07:42","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"3.0","0"
"36093","H-3651411","48","113",,"NUT NYLOC7/8 IN ","false","2","2","9","2",,"235","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","14","0","357","0.0",,"2018-07-24 00:00:00",,,,"2017-02-17 11:08:27","142","2018-07-24 00:00:00","0.0","0.0",,,"0","1",,,"4.0",
"36094","4720-72-0471223                           ","94","112",,"HOSE  NONMETALLIC","false","0","3","9","2",,"138","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","14","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","807.0","807.0",,"3","0",,,,"3.0","0"
"36095","FN100115                                  ","48","113",,"TAIL PIPE","false","0","3","9","2",,"230","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","14","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,"2.0",
"36096","2990-72-0471953                           ","94","113",,"DAMPER  EXHAUST PIPE  DIESEL ENGINE","false","0","3","9","2",,"73","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","14","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","0",,,,"4.0","0"
"36097","B-5128502","48","112",,"ASSY OF SINGLE SILENCER","false","2","2","9","2",,"139","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","14","0","361","0.0",,"2018-04-12 00:00:00",,,,"2017-02-17 11:14:25","142","2018-04-12 00:00:00","0.0","0.0",,,"0","1",,,"4.0",
"36098","2530-72-0461342                           ","94","1",,"VALVE  RELAY  AIR PRESSURE","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","1",,,,,
"36099","X-1908550","48","112",,"REMOTE BREATHER HOSE","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046",,"0","383","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 11:20:26","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"7.0","0"
"36100","X-0802110","48","112",,"CLIP CHAMBER HOSE","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","15","0","384","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 11:43:36","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"8.0","0"
"36101","B-3937903                                 ","94","112",,"S/A OF RELAY VALVE","false","2","3","9","2",,"124","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","15","0","0","0.0","4","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","0",,,,"4.0",
"36102","B-4439703                                 ","48","112",,"HOSE ASSY","false","0","3","9","2",,"132","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","15","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,"2.0",
"36106","B-5408714","48","112",,"S/A OF PANNEL HOOD INNER","false","2","2","9","2",,"141","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","15","0","398","0.0",,"2018-04-12 00:00:00",,,,"2017-02-17 11:47:52","142","2018-04-12 00:00:00","0.0","0.0",,,"0","1",,,"4.0",
"36107","X-7807200","48","112",,"CABLE HOOD SUPPORT","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","15","0","400","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 11:48:37","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"6.0","0"
"36108","X-7807300","48","112",,"CAB HOOD GRIL","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","15","0","402","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 11:49:51","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"2.0","0"
"36110","9340-72-0471950                           ","94","113",,"GLASS  LAMINATED","false","0","3","9","2",,"211","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","15","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","0",,,,"2.0",
"36111","F-7401550                                 ","94","112",,"WATER STRIP DOOR","false","0","3","9","2",,"201","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","15","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","730.0","730.0","9","3","0",,,,"4.0","0"
"36112","X-7800350","48","112",,"RUN DOOR GLASS","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","15","0","412","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 11:53:47","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"2.0","0"
"36113","B-5580808","48","112",,"SUB ASSY OF DROP GLASS","false","2","2","9","2",,"153","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","15","0","413","0.0",,"2018-04-05 00:00:00",,,,"2017-02-17 11:54:23","142","2018-04-05 00:00:00","0.0","0.0",,,"0","1",,,"4.0",
"36116","F-1104260","48","112",,"KNOB INNER LOCK","false","2","2","9","2",,"208","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","17","0","431","0.0",,"2018-04-05 00:00:00",,,,"2017-02-17 12:06:08","142","2018-04-05 00:00:00","0.0","0.0",,,"0","1",,,"4.0",
"36119","6350-72-0471947                           ","94","113",,"ALARM  BACK-UP  VEHICLE","false","0","3","9","2",,"166","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","17","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","0",,,,"4.0",
"36120","F-6N00600                                 ","94","1",,"INDICATOR WATER IN FUEL","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","0",,,,,
"36121","F-8038400                                 ","94","113",,"GLOW BOX LOCK ASSY","false","0","3","9","2",,"195","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","17","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","0",,,,"6.0",
"36123","3040-72-0471951                           ","94","113",,"CYLINDER ASSEMBLY  ACTUATING  LINEAR","false","2","2","9","2",,"74","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","17","0","0","0.0","2","2025-04-23 00:00:00","0",,"0","2022-12-08 00:00:00","1008","2025-04-23 00:00:00","7950.0","6149.0","7","3","1",,,,"3.0","0"
"36125","6350-72-0473204                           ","94","112",,"BUZZER","false","0","3","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","17","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","0",,,,"4.0","0"
"36127","F-6W00600                                 ","94","1",,"DEMISTER FAN","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","0",,,,,
"36128","F-7616760                                 ","48","113",,"BUSH","false","0","3","9","2",,"157","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","18","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"0","0",,,,"7.0",
"36129","B-3740401","48","112",,"PENDANT TYPE ELECTRONIC APM","false","2","2","9","2",,"122","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","18","0","471","0.0",,"2018-04-12 00:00:00",,,,"2017-02-17 12:53:20","142","2018-04-12 00:00:00","0.0","0.0",,,"0","1",,,"3.0",
"36130","B-5426507","48","112",,"S/A OF HEAD LAMP AND FDI RH","false","2","2","9","2",,"209","ASHOK LEYLAND STALLION (3) Pg- ","128","R9 Top","1000046","19","0","480","0.0",,"2020-12-16 00:00:00",,,,"2017-02-17 12:57:17","174","2020-12-16 00:00:00","0.0","0.0","46","2","6","1",,,"6.0","0"
"36131","5340-72-0471228                           ","94","112",,"PLATE  MOUNTING","false","0","3","9","2",,"140","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","18","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","0",,,,"4.0",
"36132","F-8039200","48","113",,"FRONT BLINKER LAMP","false","2","2","9","2",,"199","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","18","0","482","0.0",,"2017-02-18 00:00:00","0",,,"2017-02-17 13:00:00","142",,,,,,,"1",,,"8.0",
"36133","F-8040800","48","113",,"100 DC HORN 24V","false","2","2","9","2",,"203","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","18","0","489","0.0",,"2018-07-13 00:00:00",,,,"2017-02-17 13:02:14","142","2018-07-13 00:00:00","0.0","0.0",,,"0","1",,,,
"36136","X-7415500","48","112",,"S/C WITH OUTER SLEEVE","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","18","0","495","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 13:05:25","173","2019-01-30 00:00:00","0.0","0.0",,"2","5","1",,,"5.0","0"
"36137","2910-72-0309269                           ","94","1",,"HEATER  DIESEL OIL  DIESEL ENGINE","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"3","0",,,,,
"36138","X-0633800","48","112",,"NYLON STRAP","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","18","0","501","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 13:10:44","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"3.0","0"
"36139","F-8824200                                 ","94","113",,"BRAKE SWITCH RELAY 24V 30A ALT FN200800","false","0","3","9","2",,"82","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","19","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","190.0","110.0","46","3","0",,,,"4.0","0"
"36141","X-1214015","48","112",,"COLLER","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","18","0","509","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 13:15:52","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"5.0","0"
"36142","X-0501635","48","112",,"BUSH","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","18","0","510","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 13:16:31","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"6.0","0"
"36143","X-3917700","48","112",,"REDUCTION WINCH SWC","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","18","0","511","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 13:17:21","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"2.0","0"
"36144","4820-057442                               ","48","1",,"COCK SHUTOFF SCREW STEM","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","0",,,,,
"36145","F-3133115                                 ","94","113",,"SHUT OFF COCK","false","0","3","9","2",,"63","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","18","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"0","0",,,,"2.0",
"36146","2530-017984                               ","48","1",,"DUMMY COUPLING AUTOMOTIVE AIR BRAKE HOSE","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","0",,,,,
"36147","F-3232111                                 ","48","113",,"DUMMY COUPLING","false","0","3","9","2",,"69","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","18","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"0","0",,,,"4.0",
"36148","X-0139015","48","112",,"Threaded Union","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000047","4","0","75","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 19:48:11","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,,"0"
"36149","X-4902830","48","112",,"Washer 40 ODX31 IDX 1.5T","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000047","4","0","74","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 19:48:42","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,,"0"
"36150","F-1275515                                 ","48","1",,"SPACER","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","0",,,,,
"36151","B-9208103","48","112",,"S/A OF FUEL INJ PUMP DRIVE","false","2","2","9","2",,"181","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000047","4","0","68","0.0",,"2018-04-12 00:00:00",,,,"2017-02-17 19:59:45","27","2018-04-12 00:00:00","0.0","0.0",,,"0","1",,,,
"36152","X-1600415","48","112",,"SPLINDED BUSH FIP","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000047","4","0","69","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 20:00:21","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,,"0"
"36153","X-3307811","48","112",,"SHAFT INJ PUMP DRIVE","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000047","4","0","70","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 20:00:59","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,,"0"
"36154","X-3223015","48","112",,"COUPLING INJ PUMP DRIVE","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000047","4","0","71","0.0",,"2019-01-30 00:00:00",,,,"2017-02-17 20:01:49","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,,"0"
"36155","F-0969015","48","112",,"SPRING DOWEL","false","2","2","9","2",,"206","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","9","0","217","0.0",,"2018-04-12 00:00:00",,,,"2017-02-18 10:38:01","27","2018-04-12 00:00:00","0.0","0.0",,,"0","1",,,"1.0",
"36156","5365-72-0330368                           ","94","1",,"SLEEVE  SEAL SEAT","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","0",,,,,
"36157","P-4201233","48","113",,"SECTOR SHAFT ASSY","false","2","2","9","2",,"120","ASHOK LEYLAND STALLION (3) Pg- ","128","RACK 6G","1000047","12","0","313","0.0",,"2020-04-15 00:00:00",,,,"2017-02-18 14:39:29","174","2020-04-15 00:00:00","0.0","0.0",,"2","1","1",,,,"0"
"36158","F-N200900                                 ","94","1",,"24V BRAKE SWITCH RELAY","false","0","3","9","1001",,,,"10001","          /          /          ","0",,,"0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"0","0",,,,,
"36159","P-4201130","48","112",,"ROTOR KIT WITH FRONT PLATE AND PRESSURE PLATE","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000047","13","0","317","0.0",,"2019-01-30 00:00:00",,,,"2017-02-18 15:05:33","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,,"0"
"36160","P-4204227","48","112",,"PROFILE SEALING RING","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000047","13","0","319","0.0",,"2019-01-30 00:00:00",,,,"2017-02-18 15:06:12","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"3.0","0"
"36161","P-3236045","94","112",,"FOURH LEAF","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000047","13","0","331","0.0",,"2019-01-30 00:00:00",,,,"2017-02-18 15:06:46","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"4.0","0"
"36162","P-3236145","94","112",,"FIFTH LEAF","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000047","13","0","332","0.0",,"2019-01-30 00:00:00",,,,"2017-02-18 15:07:19","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"3.0","0"
"36163","P-0972751","48","112",,"CENTER BOLT KIT","false","2","2","9","2",,"235","ASHOK LEYLAND STALLION (3) Pg- ","128","RACK 3H","1000047","13","0","333","0.0",,"2021-09-04 00:00:00",,,,"2017-02-18 15:08:01","355","2021-09-04 00:00:00","0.0","0.0",,"2","4","1",,,"4.0","0"
"36164","B-3205901                                 ","94","112",,"S/A OF REAR SPRING","false","0","3","9","2",,"120","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","13","0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00",,,,"3","0",,,,"4.0",
"36165","P-3216945","94","112",,"MAIN LEAF","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000047","13","0","339","0.0","3","2019-01-30 00:00:00",,,,"2017-02-18 15:09:29","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,"2.0","0"
"36166","5360-72-0472263                           ","94","112",,"SPRING  LEAF","false","0","3","9","2",,"221","ASHOK LEYLAND STALLION (3) Pg- ","128","          /          /          ","0","13","0","0","0.0","1","1900-01-01 00:00:00","3",,"0","2022-12-08 00:00:00","1001","2022-12-08 00:00:00","0.0","0.0","31","3","1",,,,"2.0","0"
"36167","P-3217145","94","112",,"THIRD LEAF","false","2","2","9","2",,"---","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000047","13","0","341","0.0",,"2019-01-30 00:00:00",,,,"2017-02-18 15:10:47","173","2019-01-30 00:00:00","0.0","0.0",,"2","0","1",,,,"0"
"36168","7605160","48","112","204","Seal Door Panel","false","2","2","9","2",,"107","ASHOK LEYLAND STALLION (3) Pg- ","128",,"1000046","16","0","425","0.0",,"2018-04-12 00:00:00",,,,"2017-02-19 10:13:45","142","2018-04-12 00:00:00","0.0","0.0",,,"0","1",,,,
"36169","2618-4010-6701                            ","49","82",,"HUB BOLT FRONT (M 20)","false","0","3","9","2",,"150",,"123","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","175.0","150.0",,"3","0",,,,,"0"
"36170","F-2206800                                 ","48","113",,"Warning Switch","false","0","3","9","2",,"17",,"128","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,,"0"
"36171","D10013840.9                               ","112","72",,"GASKET TRANSMISSION HOUSING","false","0","3","9","2",,"1",,"513","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,,"0"
"36172","D10005760.9                               ","112","72",,"GASKET TRANSMISSION CASING TOP","false","0","3","9","2",,"2",,"513","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,,"0"
"36173","D10151870.9                               ","112","72",,"KNOB TRANSMISSION SELECTOR LEVER","false","0","3","9","2",,"3",,"513","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,,"0"
"36174","D10007140.9                               ","112","72",,"GASKET REAR AXLE SHAFT HOUSING","false","0","3","9","2",,"4",,"513","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,,"0"
"36175","D10007350.9                               ","112","72",,"GASKET CASE ASSY TRANSMISSION","false","0","3","9","2",,"5",,"513","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,,"0"
"36176","D10013790.9                               ","112","72",,"GASKET THERMOSTAT HOUSING","false","0","3","9","2",,"6",,"513","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,,"0"
"36177","D10008920.9                               ","112","72",,"GASKET WATER PUMP","false","0","3","9","2",,"7",,"513","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,,"0"
"36178","D10076780.9                               ","112","72",,"FUEL FILTER","false","0","3","9","2",,"1",,"513","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,,"0"
"36179","D10016120.9                               ","112","72",,"GASKET MUFFLER INLET","false","0","3","9","2",,"9",,"513","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,,"0"
"36180","D10010060.9                               ","112","72",,"GASKET EXHAUST ELBOW","false","0","3","9","2",,"10",,"513","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,,"0"
"36181","D10015670.9                               ","112","72",,"HOSE RADIATOR TO THERMOSTATE HOUSING","false","0","3","9","2",,"11",,"513","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,,"0"
"36182","D10014560.9                               ","112","72",,"FUEL CAP","false","0","3","9","2",,"12",,"513","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,,"0"
"36183","D10154900.9                               ","112","72",,"PIN REAR TOW HOOK","false","0","3","9","2",,"13",,"513","          /          /          ","0",,"0","0","0.0","0","1900-01-01 00:00:00","3",,"0","1900-01-01 00:00:00","1001","1900-01-01 00:00:00","0.0","0.0",,"0","0",,,,,"0"
